File Path Face Image,File Path Left Eye Image,File Path Right Eye Image,x,y
data/saved_images/face_image_754.png,data/saved_images/left_eye_image_754.png,data/saved_images/right_eye_image_754.png,599,986
data/saved_images/face_image_755.png,data/saved_images/left_eye_image_755.png,data/saved_images/right_eye_image_755.png,1198,841
data/saved_images/face_image_756.png,data/saved_images/left_eye_image_756.png,data/saved_images/right_eye_image_756.png,725,432
data/saved_images/face_image_757.png,data/saved_images/left_eye_image_757.png,data/saved_images/right_eye_image_757.png,389,798
data/saved_images/face_image_758.png,data/saved_images/left_eye_image_758.png,data/saved_images/right_eye_image_758.png,690,220
data/saved_images/face_image_759.png,data/saved_images/left_eye_image_759.png,data/saved_images/right_eye_image_759.png,473,478
data/saved_images/face_image_760.png,data/saved_images/left_eye_image_760.png,data/saved_images/right_eye_image_760.png,795,981
data/saved_images/face_image_761.png,data/saved_images/left_eye_image_761.png,data/saved_images/right_eye_image_761.png,266,303
data/saved_images/face_image_762.png,data/saved_images/left_eye_image_762.png,data/saved_images/right_eye_image_762.png,756,169
data/saved_images/face_image_763.png,data/saved_images/left_eye_image_763.png,data/saved_images/right_eye_image_763.png,1647,267
data/saved_images/face_image_764.png,data/saved_images/left_eye_image_764.png,data/saved_images/right_eye_image_764.png,547,840
data/saved_images/face_image_765.png,data/saved_images/left_eye_image_765.png,data/saved_images/right_eye_image_765.png,1339,248
data/saved_images/face_image_766.png,data/saved_images/left_eye_image_766.png,data/saved_images/right_eye_image_766.png,1571,1067
data/saved_images/face_image_767.png,data/saved_images/left_eye_image_767.png,data/saved_images/right_eye_image_767.png,597,821
data/saved_images/face_image_768.png,data/saved_images/left_eye_image_768.png,data/saved_images/right_eye_image_768.png,749,701
data/saved_images/face_image_769.png,data/saved_images/left_eye_image_769.png,data/saved_images/right_eye_image_769.png,1355,365
data/saved_images/face_image_770.png,data/saved_images/left_eye_image_770.png,data/saved_images/right_eye_image_770.png,529,1038
data/saved_images/face_image_771.png,data/saved_images/left_eye_image_771.png,data/saved_images/right_eye_image_771.png,1401,617
data/saved_images/face_image_772.png,data/saved_images/left_eye_image_772.png,data/saved_images/right_eye_image_772.png,1510,667
data/saved_images/face_image_773.png,data/saved_images/left_eye_image_773.png,data/saved_images/right_eye_image_773.png,1772,924
data/saved_images/face_image_774.png,data/saved_images/left_eye_image_774.png,data/saved_images/right_eye_image_774.png,931,993
data/saved_images/face_image_775.png,data/saved_images/left_eye_image_775.png,data/saved_images/right_eye_image_775.png,642,388
data/saved_images/face_image_776.png,data/saved_images/left_eye_image_776.png,data/saved_images/right_eye_image_776.png,854,963
data/saved_images/face_image_777.png,data/saved_images/left_eye_image_777.png,data/saved_images/right_eye_image_777.png,809,59
data/saved_images/face_image_778.png,data/saved_images/left_eye_image_778.png,data/saved_images/right_eye_image_778.png,922,61
data/saved_images/face_image_779.png,data/saved_images/left_eye_image_779.png,data/saved_images/right_eye_image_779.png,99,655
data/saved_images/face_image_780.png,data/saved_images/left_eye_image_780.png,data/saved_images/right_eye_image_780.png,785,289
data/saved_images/face_image_781.png,data/saved_images/left_eye_image_781.png,data/saved_images/right_eye_image_781.png,549,435
data/saved_images/face_image_782.png,data/saved_images/left_eye_image_782.png,data/saved_images/right_eye_image_782.png,780,593
data/saved_images/face_image_783.png,data/saved_images/left_eye_image_783.png,data/saved_images/right_eye_image_783.png,1514,211
data/saved_images/face_image_784.png,data/saved_images/left_eye_image_784.png,data/saved_images/right_eye_image_784.png,1016,70
data/saved_images/face_image_785.png,data/saved_images/left_eye_image_785.png,data/saved_images/right_eye_image_785.png,362,842
data/saved_images/face_image_786.png,data/saved_images/left_eye_image_786.png,data/saved_images/right_eye_image_786.png,75,888
data/saved_images/face_image_787.png,data/saved_images/left_eye_image_787.png,data/saved_images/right_eye_image_787.png,537,836
data/saved_images/face_image_788.png,data/saved_images/left_eye_image_788.png,data/saved_images/right_eye_image_788.png,507,102
data/saved_images/face_image_789.png,data/saved_images/left_eye_image_789.png,data/saved_images/right_eye_image_789.png,447,265
data/saved_images/face_image_790.png,data/saved_images/left_eye_image_790.png,data/saved_images/right_eye_image_790.png,1387,370
data/saved_images/face_image_791.png,data/saved_images/left_eye_image_791.png,data/saved_images/right_eye_image_791.png,467,65
data/saved_images/face_image_792.png,data/saved_images/left_eye_image_792.png,data/saved_images/right_eye_image_792.png,1006,173
data/saved_images/face_image_793.png,data/saved_images/left_eye_image_793.png,data/saved_images/right_eye_image_793.png,618,115
data/saved_images/face_image_794.png,data/saved_images/left_eye_image_794.png,data/saved_images/right_eye_image_794.png,1756,791
data/saved_images/face_image_795.png,data/saved_images/left_eye_image_795.png,data/saved_images/right_eye_image_795.png,1442,500
data/saved_images/face_image_796.png,data/saved_images/left_eye_image_796.png,data/saved_images/right_eye_image_796.png,863,367
data/saved_images/face_image_797.png,data/saved_images/left_eye_image_797.png,data/saved_images/right_eye_image_797.png,25,795
data/saved_images/face_image_798.png,data/saved_images/left_eye_image_798.png,data/saved_images/right_eye_image_798.png,434,398
data/saved_images/face_image_799.png,data/saved_images/left_eye_image_799.png,data/saved_images/right_eye_image_799.png,450,707
data/saved_images/face_image_800.png,data/saved_images/left_eye_image_800.png,data/saved_images/right_eye_image_800.png,1658,2
data/saved_images/face_image_801.png,data/saved_images/left_eye_image_801.png,data/saved_images/right_eye_image_801.png,1513,565
data/saved_images/face_image_802.png,data/saved_images/left_eye_image_802.png,data/saved_images/right_eye_image_802.png,1690,809
data/saved_images/face_image_803.png,data/saved_images/left_eye_image_803.png,data/saved_images/right_eye_image_803.png,1620,889
data/saved_images/face_image_804.png,data/saved_images/left_eye_image_804.png,data/saved_images/right_eye_image_804.png,1002,854
data/saved_images/face_image_805.png,data/saved_images/left_eye_image_805.png,data/saved_images/right_eye_image_805.png,1774,932
data/saved_images/face_image_806.png,data/saved_images/left_eye_image_806.png,data/saved_images/right_eye_image_806.png,1620,1042
data/saved_images/face_image_807.png,data/saved_images/left_eye_image_807.png,data/saved_images/right_eye_image_807.png,117,290
data/saved_images/face_image_808.png,data/saved_images/left_eye_image_808.png,data/saved_images/right_eye_image_808.png,1300,582
data/saved_images/face_image_809.png,data/saved_images/left_eye_image_809.png,data/saved_images/right_eye_image_809.png,1106,414
data/saved_images/face_image_810.png,data/saved_images/left_eye_image_810.png,data/saved_images/right_eye_image_810.png,335,913
data/saved_images/face_image_811.png,data/saved_images/left_eye_image_811.png,data/saved_images/right_eye_image_811.png,667,660
data/saved_images/face_image_812.png,data/saved_images/left_eye_image_812.png,data/saved_images/right_eye_image_812.png,142,850
data/saved_images/face_image_813.png,data/saved_images/left_eye_image_813.png,data/saved_images/right_eye_image_813.png,973,914
data/saved_images/face_image_814.png,data/saved_images/left_eye_image_814.png,data/saved_images/right_eye_image_814.png,594,230
data/saved_images/face_image_815.png,data/saved_images/left_eye_image_815.png,data/saved_images/right_eye_image_815.png,734,521
data/saved_images/face_image_816.png,data/saved_images/left_eye_image_816.png,data/saved_images/right_eye_image_816.png,1647,731
data/saved_images/face_image_817.png,data/saved_images/left_eye_image_817.png,data/saved_images/right_eye_image_817.png,1581,816
data/saved_images/face_image_818.png,data/saved_images/left_eye_image_818.png,data/saved_images/right_eye_image_818.png,45,376
data/saved_images/face_image_819.png,data/saved_images/left_eye_image_819.png,data/saved_images/right_eye_image_819.png,1209,999
data/saved_images/face_image_820.png,data/saved_images/left_eye_image_820.png,data/saved_images/right_eye_image_820.png,1795,805
data/saved_images/face_image_821.png,data/saved_images/left_eye_image_821.png,data/saved_images/right_eye_image_821.png,1018,932
data/saved_images/face_image_822.png,data/saved_images/left_eye_image_822.png,data/saved_images/right_eye_image_822.png,880,231
data/saved_images/face_image_823.png,data/saved_images/left_eye_image_823.png,data/saved_images/right_eye_image_823.png,745,411
data/saved_images/face_image_824.png,data/saved_images/left_eye_image_824.png,data/saved_images/right_eye_image_824.png,1242,977
data/saved_images/face_image_825.png,data/saved_images/left_eye_image_825.png,data/saved_images/right_eye_image_825.png,743,36
data/saved_images/face_image_826.png,data/saved_images/left_eye_image_826.png,data/saved_images/right_eye_image_826.png,1350,965
data/saved_images/face_image_827.png,data/saved_images/left_eye_image_827.png,data/saved_images/right_eye_image_827.png,311,462
data/saved_images/face_image_828.png,data/saved_images/left_eye_image_828.png,data/saved_images/right_eye_image_828.png,1732,994
data/saved_images/face_image_829.png,data/saved_images/left_eye_image_829.png,data/saved_images/right_eye_image_829.png,386,638
data/saved_images/face_image_830.png,data/saved_images/left_eye_image_830.png,data/saved_images/right_eye_image_830.png,1872,729
data/saved_images/face_image_831.png,data/saved_images/left_eye_image_831.png,data/saved_images/right_eye_image_831.png,47,863
data/saved_images/face_image_832.png,data/saved_images/left_eye_image_832.png,data/saved_images/right_eye_image_832.png,543,510
data/saved_images/face_image_833.png,data/saved_images/left_eye_image_833.png,data/saved_images/right_eye_image_833.png,615,301
data/saved_images/face_image_834.png,data/saved_images/left_eye_image_834.png,data/saved_images/right_eye_image_834.png,811,852
data/saved_images/face_image_835.png,data/saved_images/left_eye_image_835.png,data/saved_images/right_eye_image_835.png,1814,826
data/saved_images/face_image_836.png,data/saved_images/left_eye_image_836.png,data/saved_images/right_eye_image_836.png,1559,163
data/saved_images/face_image_837.png,data/saved_images/left_eye_image_837.png,data/saved_images/right_eye_image_837.png,1665,726
data/saved_images/face_image_838.png,data/saved_images/left_eye_image_838.png,data/saved_images/right_eye_image_838.png,1907,134
data/saved_images/face_image_839.png,data/saved_images/left_eye_image_839.png,data/saved_images/right_eye_image_839.png,969,545
data/saved_images/face_image_840.png,data/saved_images/left_eye_image_840.png,data/saved_images/right_eye_image_840.png,1467,379
data/saved_images/face_image_841.png,data/saved_images/left_eye_image_841.png,data/saved_images/right_eye_image_841.png,875,48
data/saved_images/face_image_842.png,data/saved_images/left_eye_image_842.png,data/saved_images/right_eye_image_842.png,137,360
data/saved_images/face_image_843.png,data/saved_images/left_eye_image_843.png,data/saved_images/right_eye_image_843.png,1701,715
data/saved_images/face_image_844.png,data/saved_images/left_eye_image_844.png,data/saved_images/right_eye_image_844.png,226,699
data/saved_images/face_image_845.png,data/saved_images/left_eye_image_845.png,data/saved_images/right_eye_image_845.png,1751,235
data/saved_images/face_image_846.png,data/saved_images/left_eye_image_846.png,data/saved_images/right_eye_image_846.png,121,1001
data/saved_images/face_image_847.png,data/saved_images/left_eye_image_847.png,data/saved_images/right_eye_image_847.png,996,37
data/saved_images/face_image_848.png,data/saved_images/left_eye_image_848.png,data/saved_images/right_eye_image_848.png,876,440
data/saved_images/face_image_849.png,data/saved_images/left_eye_image_849.png,data/saved_images/right_eye_image_849.png,1237,980
data/saved_images/face_image_850.png,data/saved_images/left_eye_image_850.png,data/saved_images/right_eye_image_850.png,424,856
data/saved_images/face_image_851.png,data/saved_images/left_eye_image_851.png,data/saved_images/right_eye_image_851.png,715,951
data/saved_images/face_image_852.png,data/saved_images/left_eye_image_852.png,data/saved_images/right_eye_image_852.png,764,247
data/saved_images/face_image_853.png,data/saved_images/left_eye_image_853.png,data/saved_images/right_eye_image_853.png,1096,185
data/saved_images/face_image_854.png,data/saved_images/left_eye_image_854.png,data/saved_images/right_eye_image_854.png,6,280
data/saved_images/face_image_855.png,data/saved_images/left_eye_image_855.png,data/saved_images/right_eye_image_855.png,331,1033
data/saved_images/face_image_856.png,data/saved_images/left_eye_image_856.png,data/saved_images/right_eye_image_856.png,1721,726
data/saved_images/face_image_857.png,data/saved_images/left_eye_image_857.png,data/saved_images/right_eye_image_857.png,1561,311
data/saved_images/face_image_858.png,data/saved_images/left_eye_image_858.png,data/saved_images/right_eye_image_858.png,897,849
data/saved_images/face_image_859.png,data/saved_images/left_eye_image_859.png,data/saved_images/right_eye_image_859.png,1690,1009
data/saved_images/face_image_860.png,data/saved_images/left_eye_image_860.png,data/saved_images/right_eye_image_860.png,1496,515
data/saved_images/face_image_861.png,data/saved_images/left_eye_image_861.png,data/saved_images/right_eye_image_861.png,1585,530
data/saved_images/face_image_862.png,data/saved_images/left_eye_image_862.png,data/saved_images/right_eye_image_862.png,871,630
data/saved_images/face_image_863.png,data/saved_images/left_eye_image_863.png,data/saved_images/right_eye_image_863.png,1475,401
data/saved_images/face_image_864.png,data/saved_images/left_eye_image_864.png,data/saved_images/right_eye_image_864.png,1453,223
data/saved_images/face_image_865.png,data/saved_images/left_eye_image_865.png,data/saved_images/right_eye_image_865.png,1794,896
data/saved_images/face_image_866.png,data/saved_images/left_eye_image_866.png,data/saved_images/right_eye_image_866.png,1124,523
data/saved_images/face_image_867.png,data/saved_images/left_eye_image_867.png,data/saved_images/right_eye_image_867.png,1814,417
data/saved_images/face_image_868.png,data/saved_images/left_eye_image_868.png,data/saved_images/right_eye_image_868.png,396,83
data/saved_images/face_image_869.png,data/saved_images/left_eye_image_869.png,data/saved_images/right_eye_image_869.png,1247,878
data/saved_images/face_image_870.png,data/saved_images/left_eye_image_870.png,data/saved_images/right_eye_image_870.png,1167,50
data/saved_images/face_image_871.png,data/saved_images/left_eye_image_871.png,data/saved_images/right_eye_image_871.png,810,1024
data/saved_images/face_image_872.png,data/saved_images/left_eye_image_872.png,data/saved_images/right_eye_image_872.png,855,862
data/saved_images/face_image_873.png,data/saved_images/left_eye_image_873.png,data/saved_images/right_eye_image_873.png,1736,246
data/saved_images/face_image_874.png,data/saved_images/left_eye_image_874.png,data/saved_images/right_eye_image_874.png,1228,444
data/saved_images/face_image_875.png,data/saved_images/left_eye_image_875.png,data/saved_images/right_eye_image_875.png,767,392
data/saved_images/face_image_876.png,data/saved_images/left_eye_image_876.png,data/saved_images/right_eye_image_876.png,210,52
data/saved_images/face_image_877.png,data/saved_images/left_eye_image_877.png,data/saved_images/right_eye_image_877.png,1853,745
data/saved_images/face_image_878.png,data/saved_images/left_eye_image_878.png,data/saved_images/right_eye_image_878.png,743,424
data/saved_images/face_image_879.png,data/saved_images/left_eye_image_879.png,data/saved_images/right_eye_image_879.png,1104,308
data/saved_images/face_image_880.png,data/saved_images/left_eye_image_880.png,data/saved_images/right_eye_image_880.png,582,623
data/saved_images/face_image_881.png,data/saved_images/left_eye_image_881.png,data/saved_images/right_eye_image_881.png,1266,505
data/saved_images/face_image_882.png,data/saved_images/left_eye_image_882.png,data/saved_images/right_eye_image_882.png,574,358
data/saved_images/face_image_883.png,data/saved_images/left_eye_image_883.png,data/saved_images/right_eye_image_883.png,1619,811
data/saved_images/face_image_884.png,data/saved_images/left_eye_image_884.png,data/saved_images/right_eye_image_884.png,1727,229
data/saved_images/face_image_885.png,data/saved_images/left_eye_image_885.png,data/saved_images/right_eye_image_885.png,36,488
data/saved_images/face_image_886.png,data/saved_images/left_eye_image_886.png,data/saved_images/right_eye_image_886.png,995,254
data/saved_images/face_image_887.png,data/saved_images/left_eye_image_887.png,data/saved_images/right_eye_image_887.png,1131,58
data/saved_images/face_image_888.png,data/saved_images/left_eye_image_888.png,data/saved_images/right_eye_image_888.png,1490,554
data/saved_images/face_image_889.png,data/saved_images/left_eye_image_889.png,data/saved_images/right_eye_image_889.png,726,819
data/saved_images/face_image_890.png,data/saved_images/left_eye_image_890.png,data/saved_images/right_eye_image_890.png,812,55
data/saved_images/face_image_891.png,data/saved_images/left_eye_image_891.png,data/saved_images/right_eye_image_891.png,1355,596
data/saved_images/face_image_892.png,data/saved_images/left_eye_image_892.png,data/saved_images/right_eye_image_892.png,1770,1060
data/saved_images/face_image_893.png,data/saved_images/left_eye_image_893.png,data/saved_images/right_eye_image_893.png,895,402
data/saved_images/face_image_894.png,data/saved_images/left_eye_image_894.png,data/saved_images/right_eye_image_894.png,6,610
data/saved_images/face_image_895.png,data/saved_images/left_eye_image_895.png,data/saved_images/right_eye_image_895.png,905,961
data/saved_images/face_image_896.png,data/saved_images/left_eye_image_896.png,data/saved_images/right_eye_image_896.png,1295,712
data/saved_images/face_image_897.png,data/saved_images/left_eye_image_897.png,data/saved_images/right_eye_image_897.png,415,711
data/saved_images/face_image_898.png,data/saved_images/left_eye_image_898.png,data/saved_images/right_eye_image_898.png,1624,701
data/saved_images/face_image_899.png,data/saved_images/left_eye_image_899.png,data/saved_images/right_eye_image_899.png,36,25
data/saved_images/face_image_900.png,data/saved_images/left_eye_image_900.png,data/saved_images/right_eye_image_900.png,970,931
data/saved_images/face_image_901.png,data/saved_images/left_eye_image_901.png,data/saved_images/right_eye_image_901.png,335,1064
data/saved_images/face_image_902.png,data/saved_images/left_eye_image_902.png,data/saved_images/right_eye_image_902.png,410,683
data/saved_images/face_image_903.png,data/saved_images/left_eye_image_903.png,data/saved_images/right_eye_image_903.png,45,511
data/saved_images/face_image_904.png,data/saved_images/left_eye_image_904.png,data/saved_images/right_eye_image_904.png,1177,394
data/saved_images/face_image_905.png,data/saved_images/left_eye_image_905.png,data/saved_images/right_eye_image_905.png,1622,920
data/saved_images/face_image_906.png,data/saved_images/left_eye_image_906.png,data/saved_images/right_eye_image_906.png,1267,370
data/saved_images/face_image_907.png,data/saved_images/left_eye_image_907.png,data/saved_images/right_eye_image_907.png,1915,1024
data/saved_images/face_image_908.png,data/saved_images/left_eye_image_908.png,data/saved_images/right_eye_image_908.png,620,55
data/saved_images/face_image_909.png,data/saved_images/left_eye_image_909.png,data/saved_images/right_eye_image_909.png,1019,670
data/saved_images/face_image_910.png,data/saved_images/left_eye_image_910.png,data/saved_images/right_eye_image_910.png,1346,804
data/saved_images/face_image_911.png,data/saved_images/left_eye_image_911.png,data/saved_images/right_eye_image_911.png,868,644
data/saved_images/face_image_912.png,data/saved_images/left_eye_image_912.png,data/saved_images/right_eye_image_912.png,203,709
data/saved_images/face_image_913.png,data/saved_images/left_eye_image_913.png,data/saved_images/right_eye_image_913.png,1234,524
data/saved_images/face_image_914.png,data/saved_images/left_eye_image_914.png,data/saved_images/right_eye_image_914.png,1436,1047
data/saved_images/face_image_915.png,data/saved_images/left_eye_image_915.png,data/saved_images/right_eye_image_915.png,1426,831
data/saved_images/face_image_916.png,data/saved_images/left_eye_image_916.png,data/saved_images/right_eye_image_916.png,1659,3
data/saved_images/face_image_917.png,data/saved_images/left_eye_image_917.png,data/saved_images/right_eye_image_917.png,198,1012
data/saved_images/face_image_918.png,data/saved_images/left_eye_image_918.png,data/saved_images/right_eye_image_918.png,1378,799
data/saved_images/face_image_919.png,data/saved_images/left_eye_image_919.png,data/saved_images/right_eye_image_919.png,589,547
data/saved_images/face_image_920.png,data/saved_images/left_eye_image_920.png,data/saved_images/right_eye_image_920.png,1143,60
data/saved_images/face_image_921.png,data/saved_images/left_eye_image_921.png,data/saved_images/right_eye_image_921.png,220,539
data/saved_images/face_image_922.png,data/saved_images/left_eye_image_922.png,data/saved_images/right_eye_image_922.png,1565,460
data/saved_images/face_image_923.png,data/saved_images/left_eye_image_923.png,data/saved_images/right_eye_image_923.png,632,228
data/saved_images/face_image_924.png,data/saved_images/left_eye_image_924.png,data/saved_images/right_eye_image_924.png,1230,271
data/saved_images/face_image_925.png,data/saved_images/left_eye_image_925.png,data/saved_images/right_eye_image_925.png,224,601
data/saved_images/face_image_926.png,data/saved_images/left_eye_image_926.png,data/saved_images/right_eye_image_926.png,1231,280
data/saved_images/face_image_927.png,data/saved_images/left_eye_image_927.png,data/saved_images/right_eye_image_927.png,1420,483
data/saved_images/face_image_928.png,data/saved_images/left_eye_image_928.png,data/saved_images/right_eye_image_928.png,1149,209
data/saved_images/face_image_929.png,data/saved_images/left_eye_image_929.png,data/saved_images/right_eye_image_929.png,6,49
data/saved_images/face_image_930.png,data/saved_images/left_eye_image_930.png,data/saved_images/right_eye_image_930.png,1208,525
data/saved_images/face_image_931.png,data/saved_images/left_eye_image_931.png,data/saved_images/right_eye_image_931.png,924,343
data/saved_images/face_image_932.png,data/saved_images/left_eye_image_932.png,data/saved_images/right_eye_image_932.png,552,96
data/saved_images/face_image_933.png,data/saved_images/left_eye_image_933.png,data/saved_images/right_eye_image_933.png,1626,1003
data/saved_images/face_image_934.png,data/saved_images/left_eye_image_934.png,data/saved_images/right_eye_image_934.png,643,209
data/saved_images/face_image_935.png,data/saved_images/left_eye_image_935.png,data/saved_images/right_eye_image_935.png,1177,856
data/saved_images/face_image_936.png,data/saved_images/left_eye_image_936.png,data/saved_images/right_eye_image_936.png,1660,711
data/saved_images/face_image_937.png,data/saved_images/left_eye_image_937.png,data/saved_images/right_eye_image_937.png,997,208
data/saved_images/face_image_938.png,data/saved_images/left_eye_image_938.png,data/saved_images/right_eye_image_938.png,1257,7
data/saved_images/face_image_939.png,data/saved_images/left_eye_image_939.png,data/saved_images/right_eye_image_939.png,1046,74
data/saved_images/face_image_940.png,data/saved_images/left_eye_image_940.png,data/saved_images/right_eye_image_940.png,1797,231
data/saved_images/face_image_941.png,data/saved_images/left_eye_image_941.png,data/saved_images/right_eye_image_941.png,1295,859
data/saved_images/face_image_942.png,data/saved_images/left_eye_image_942.png,data/saved_images/right_eye_image_942.png,165,153
data/saved_images/face_image_943.png,data/saved_images/left_eye_image_943.png,data/saved_images/right_eye_image_943.png,704,778
data/saved_images/face_image_944.png,data/saved_images/left_eye_image_944.png,data/saved_images/right_eye_image_944.png,1359,514
data/saved_images/face_image_945.png,data/saved_images/left_eye_image_945.png,data/saved_images/right_eye_image_945.png,653,103
data/saved_images/face_image_946.png,data/saved_images/left_eye_image_946.png,data/saved_images/right_eye_image_946.png,1790,789
data/saved_images/face_image_947.png,data/saved_images/left_eye_image_947.png,data/saved_images/right_eye_image_947.png,830,967
data/saved_images/face_image_948.png,data/saved_images/left_eye_image_948.png,data/saved_images/right_eye_image_948.png,509,16
data/saved_images/face_image_949.png,data/saved_images/left_eye_image_949.png,data/saved_images/right_eye_image_949.png,1444,511
data/saved_images/face_image_950.png,data/saved_images/left_eye_image_950.png,data/saved_images/right_eye_image_950.png,1352,267
data/saved_images/face_image_951.png,data/saved_images/left_eye_image_951.png,data/saved_images/right_eye_image_951.png,991,932
data/saved_images/face_image_952.png,data/saved_images/left_eye_image_952.png,data/saved_images/right_eye_image_952.png,546,988
data/saved_images/face_image_953.png,data/saved_images/left_eye_image_953.png,data/saved_images/right_eye_image_953.png,491,1029
data/saved_images/face_image_954.png,data/saved_images/left_eye_image_954.png,data/saved_images/right_eye_image_954.png,1133,132
data/saved_images/face_image_955.png,data/saved_images/left_eye_image_955.png,data/saved_images/right_eye_image_955.png,1792,454
data/saved_images/face_image_956.png,data/saved_images/left_eye_image_956.png,data/saved_images/right_eye_image_956.png,740,569
data/saved_images/face_image_957.png,data/saved_images/left_eye_image_957.png,data/saved_images/right_eye_image_957.png,545,522
data/saved_images/face_image_958.png,data/saved_images/left_eye_image_958.png,data/saved_images/right_eye_image_958.png,1783,186
data/saved_images/face_image_959.png,data/saved_images/left_eye_image_959.png,data/saved_images/right_eye_image_959.png,1786,682
data/saved_images/face_image_960.png,data/saved_images/left_eye_image_960.png,data/saved_images/right_eye_image_960.png,1036,735
data/saved_images/face_image_961.png,data/saved_images/left_eye_image_961.png,data/saved_images/right_eye_image_961.png,454,327
data/saved_images/face_image_962.png,data/saved_images/left_eye_image_962.png,data/saved_images/right_eye_image_962.png,1814,763
data/saved_images/face_image_963.png,data/saved_images/left_eye_image_963.png,data/saved_images/right_eye_image_963.png,256,362
data/saved_images/face_image_964.png,data/saved_images/left_eye_image_964.png,data/saved_images/right_eye_image_964.png,1693,912
data/saved_images/face_image_965.png,data/saved_images/left_eye_image_965.png,data/saved_images/right_eye_image_965.png,56,12
data/saved_images/face_image_966.png,data/saved_images/left_eye_image_966.png,data/saved_images/right_eye_image_966.png,892,87
data/saved_images/face_image_967.png,data/saved_images/left_eye_image_967.png,data/saved_images/right_eye_image_967.png,17,486
data/saved_images/face_image_968.png,data/saved_images/left_eye_image_968.png,data/saved_images/right_eye_image_968.png,1418,580
data/saved_images/face_image_969.png,data/saved_images/left_eye_image_969.png,data/saved_images/right_eye_image_969.png,1243,541
data/saved_images/face_image_970.png,data/saved_images/left_eye_image_970.png,data/saved_images/right_eye_image_970.png,1402,744
data/saved_images/face_image_971.png,data/saved_images/left_eye_image_971.png,data/saved_images/right_eye_image_971.png,1827,843
data/saved_images/face_image_972.png,data/saved_images/left_eye_image_972.png,data/saved_images/right_eye_image_972.png,734,590
data/saved_images/face_image_973.png,data/saved_images/left_eye_image_973.png,data/saved_images/right_eye_image_973.png,1102,353
data/saved_images/face_image_974.png,data/saved_images/left_eye_image_974.png,data/saved_images/right_eye_image_974.png,1572,402
data/saved_images/face_image_975.png,data/saved_images/left_eye_image_975.png,data/saved_images/right_eye_image_975.png,90,854
data/saved_images/face_image_976.png,data/saved_images/left_eye_image_976.png,data/saved_images/right_eye_image_976.png,830,23
data/saved_images/face_image_977.png,data/saved_images/left_eye_image_977.png,data/saved_images/right_eye_image_977.png,1060,428
data/saved_images/face_image_978.png,data/saved_images/left_eye_image_978.png,data/saved_images/right_eye_image_978.png,1449,335
data/saved_images/face_image_979.png,data/saved_images/left_eye_image_979.png,data/saved_images/right_eye_image_979.png,921,527
data/saved_images/face_image_980.png,data/saved_images/left_eye_image_980.png,data/saved_images/right_eye_image_980.png,1236,427
data/saved_images/face_image_981.png,data/saved_images/left_eye_image_981.png,data/saved_images/right_eye_image_981.png,49,14
data/saved_images/face_image_982.png,data/saved_images/left_eye_image_982.png,data/saved_images/right_eye_image_982.png,1225,649
data/saved_images/face_image_983.png,data/saved_images/left_eye_image_983.png,data/saved_images/right_eye_image_983.png,1046,344
data/saved_images/face_image_984.png,data/saved_images/left_eye_image_984.png,data/saved_images/right_eye_image_984.png,17,886
data/saved_images/face_image_985.png,data/saved_images/left_eye_image_985.png,data/saved_images/right_eye_image_985.png,1647,461
data/saved_images/face_image_986.png,data/saved_images/left_eye_image_986.png,data/saved_images/right_eye_image_986.png,257,846
data/saved_images/face_image_987.png,data/saved_images/left_eye_image_987.png,data/saved_images/right_eye_image_987.png,481,120
data/saved_images/face_image_988.png,data/saved_images/left_eye_image_988.png,data/saved_images/right_eye_image_988.png,104,872
data/saved_images/face_image_989.png,data/saved_images/left_eye_image_989.png,data/saved_images/right_eye_image_989.png,551,466
data/saved_images/face_image_990.png,data/saved_images/left_eye_image_990.png,data/saved_images/right_eye_image_990.png,955,802
data/saved_images/face_image_991.png,data/saved_images/left_eye_image_991.png,data/saved_images/right_eye_image_991.png,936,841
data/saved_images/face_image_992.png,data/saved_images/left_eye_image_992.png,data/saved_images/right_eye_image_992.png,59,434
data/saved_images/face_image_993.png,data/saved_images/left_eye_image_993.png,data/saved_images/right_eye_image_993.png,1881,426
data/saved_images/face_image_994.png,data/saved_images/left_eye_image_994.png,data/saved_images/right_eye_image_994.png,1277,519
data/saved_images/face_image_995.png,data/saved_images/left_eye_image_995.png,data/saved_images/right_eye_image_995.png,1548,665
data/saved_images/face_image_996.png,data/saved_images/left_eye_image_996.png,data/saved_images/right_eye_image_996.png,85,977
data/saved_images/face_image_997.png,data/saved_images/left_eye_image_997.png,data/saved_images/right_eye_image_997.png,812,490
data/saved_images/face_image_998.png,data/saved_images/left_eye_image_998.png,data/saved_images/right_eye_image_998.png,313,280
data/saved_images/face_image_999.png,data/saved_images/left_eye_image_999.png,data/saved_images/right_eye_image_999.png,1544,141
data/saved_images/face_image_1000.png,data/saved_images/left_eye_image_1000.png,data/saved_images/right_eye_image_1000.png,73,569
data/saved_images/face_image_1001.png,data/saved_images/left_eye_image_1001.png,data/saved_images/right_eye_image_1001.png,1243,470
data/saved_images/face_image_1002.png,data/saved_images/left_eye_image_1002.png,data/saved_images/right_eye_image_1002.png,1330,717
data/saved_images/face_image_1003.png,data/saved_images/left_eye_image_1003.png,data/saved_images/right_eye_image_1003.png,42,962
data/saved_images/face_image_1004.png,data/saved_images/left_eye_image_1004.png,data/saved_images/right_eye_image_1004.png,995,410
